Track name	Track link	User name	User link	Play count	Duration
Serena Williams (prod. by Derek Pope)	https://soundcloud.com/derekpopemusic/serena-williams?in=juneau713/sets/chill-out	Derek Pope	https://soundcloud.com/derekpopemusic	None	4:01
04 Drugs You Should Try It	https://soundcloud.com/travisscott-2/04-drugs-you-should-try-it?in=juneau713/sets/chill-out	Travis Scott	https://soundcloud.com/travisscott-2	88.8M	3:29
SheDGAF // Prod by tizhimself	https://soundcloud.com/l8loomer/shedgaf?in=juneau713/sets/chill-out	L8LOOMER	https://soundcloud.com/l8loomer	534K	3:32
Schoolboy Q - The Purge / Rapfix Cypher (20syl Remix)	https://soundcloud.com/20syl/schoolboy-q-20syl?in=juneau713/sets/chill-out	20syl	https://soundcloud.com/20syl	23.4M	2:42
Revelries - Blinding Lights (Weeknd Cover Remix)	https://soundcloud.com/revelriesmusic/blinding_lights?in=juneau713/sets/chill-out	Revelries	https://soundcloud.com/revelriesmusic	787K	2:56
RÜFÜS / RÜFÜS DU SOL - Innerbloom (What So Not Remix)	https://soundcloud.com/whatsonot/innerbloom-what-so-not-remix?in=juneau713/sets/chill-out	What So Not	https://soundcloud.com/whatsonot	12.7M	4:37
ZHU - Faded (ODESZA Remix) - Out June 29 on Mind of a Genius	https://soundcloud.com/odesza/zhu-faded-odesza-remix?in=juneau713/sets/chill-out	ODESZA	https://soundcloud.com/odesza	22.6M	3:58
Kastle - Anything's Possible ft. Lotti (Sweater Beats Remix)	https://soundcloud.com/sweaters/kastle-anythings-possible-ft-lotti-sweater-beats-remix?in=juneau713/sets/chill-out	SWEATER BEATS	https://soundcloud.com/sweaters	2.72M	3:35
Snakehips - Days With You (Sweater Beats Remix) [Thissongissick.com Premiere]	https://soundcloud.com/nickraymondg/snakehips-days-with-you-sweater-beats-remix-thissongissickcom-premiere?in=juneau713/sets/chill-out	Thissongissick.com	https://soundcloud.com/nickraymondg	1.37M	4:13
Show Me Love (Skrillex Remix) ft. Chance The Rapper, Moses Sumney, Robin Hannibal	https://soundcloud.com/hundredwaters/show-me-love-skrillex-remix-ft-chance-the-rapper-moses-sumney-robin-hannibal?in=juneau713/sets/chill-out	Hundred Waters	https://soundcloud.com/hundredwaters	17.5M	4:01
Touched Pools	https://soundcloud.com/jacotin/touched-pools?in=juneau713/sets/chill-out	Jacotin	https://soundcloud.com/jacotin	4.7M	4:11
lotus bonds - michael salzinger	https://soundcloud.com/brookebarrett-489441540/lotus-bonds?in=juneau713/sets/chill-out	BrookeBarrett	https://soundcloud.com/brookebarrett-489441540	1.7M	2:20
Tennis Court (Flume Remix) Mashup (feat. Lupe Fiasco, Matthew Santos, and Trey Songz)	https://soundcloud.com/jrichesvibes/tennis-court-flume-remix-mashup-feat-lupe-fiasco-matthew-santos-and-trey-songz?in=juneau713/sets/chill-out	JordanRiches	https://soundcloud.com/jrichesvibes	2.75M	6:04
Mac Miller - Weekend (SHOOBIE REWORK)	https://soundcloud.com/shoobae/mac-miller-weekend-shoobie-rework?in=juneau713/sets/chill-out	shoobie	https://soundcloud.com/shoobae	462K	3:04
Friends (Instant Party! x Duke Dumont)	https://soundcloud.com/december-nights/friends-instant-party-x-duke-dumont?in=juneau713/sets/chill-out	December Nights	https://soundcloud.com/december-nights	246K	3:33
Quinn XCII - Stung (Rickyxsan Remix)[Taste and Tone]	https://soundcloud.com/rickyxsan/stungremix?in=juneau713/sets/chill-out	rickyxsan	https://soundcloud.com/rickyxsan	1.17M	4:08
sixes	https://soundcloud.com/aundimusic/sixes?in=juneau713/sets/chill-out	aundi	https://soundcloud.com/aundimusic	1.12M	3:45
Stay (Branchez Bootleg)	https://soundcloud.com/branchez/stay-branchez-bootleg?in=juneau713/sets/chill-out	Branchez	https://soundcloud.com/branchez	12.9M	3:34
Omar LinX - Dosey Doe (prod. Pro Logic & Zeds Dead)	https://soundcloud.com/omarlinx/omar-linx-dosey-doe-prod-by-pro-logic-zeds-dead?in=juneau713/sets/chill-out	Omar LinX	https://soundcloud.com/omarlinx	2.08M	3:02
Rihanna - Stay /// 20Syl you can't be serious Remix	https://soundcloud.com/20syl/rihanna-20syl?in=juneau713/sets/chill-out	20syl	https://soundcloud.com/20syl	5.92M	3:32
Whethan - Can't Hide (feat. Ashe)	https://soundcloud.com/visualess/whethan-cant-hide-feat-ashe?in=juneau713/sets/chill-out	Visualess.	https://soundcloud.com/visualess	355K	3:04
Bridgit Mendler - Atlantis Feat. Kaiydo (Class & Clowns Remix)	https://soundcloud.com/classandclowns/bridgit-mendler-atlantis-feat-kaiydo-class-clowns-remix-1?in=juneau713/sets/chill-out	Class & Clowns	https://soundcloud.com/classandclowns	196K	2:54
EC X Danrell X Småland - Hostage	https://soundcloud.com/elliotcarlson/danrell-x-smaland-hostage?in=juneau713/sets/chill-out	Elliot Carlson	https://soundcloud.com/elliotcarlson	214K	3:15
Wild for the Night [A$AP Rocky x Kaivon] - 27s Club Redo	https://soundcloud.com/27zclub/firstwildnight?in=juneau713/sets/chill-out	27s Club	https://soundcloud.com/27zclub	172K	3:20
Grace - New Orleans (True Law Remix)	https://soundcloud.com/truelaw/grace-new-orleans-true-law-remix?in=juneau713/sets/chill-out	True Law	https://soundcloud.com/truelaw	163K	5:16
Walls feat.Taylor Bennett & Emilie Brandt	https://soundcloud.com/maddsofficial/walls-feattaylor-bennett-emilie-brandt?in=juneau713/sets/chill-out	MADDS	https://soundcloud.com/maddsofficial	256K	2:50
light vibes [mix]	https://soundcloud.com/nickfrz/light-vibes?in=juneau713/sets/chill-out	Nick Fries	https://soundcloud.com/nickfrz	197K	3:45
Anna of the North - Sway (The Chainsmokers Remix)(Free DL)	https://soundcloud.com/thechainsmokers/sway-the-chainsmokers-remix?in=juneau713/sets/chill-out	The Chainsmokers	https://soundcloud.com/thechainsmokers	9.13M	3:21
It's A Vibe (feat. Jhené Aiko, Trey Songz & Ty Dolla $ign)	https://soundcloud.com/2chainz/its-a-vibe-1?in=juneau713/sets/chill-out	2 Chainz	https://soundcloud.com/2chainz	18.9M	3:30
Smokin' Drankin'	https://soundcloud.com/perfectp/smokin-drankin?in=juneau713/sets/chill-out	PerfectP	https://soundcloud.com/perfectp	1.57M	3:36
F U TILL I F U (ft. Cass)	https://soundcloud.com/callmekarizma/futillifu?in=juneau713/sets/chill-out	Call Me Karizma	https://soundcloud.com/callmekarizma	2.37M	3:54
TTSFA - (Alex Bamford Edit)	https://soundcloud.com/alex-bamford-41407511/ttsfa-alex-bamford-edit?in=juneau713/sets/chill-out	Alex Bamford	https://soundcloud.com/alex-bamford-41407511	1.84M	3:53
Galantis - Gold Dust (Original Mix)	https://soundcloud.com/wearegalantis/galantis-gold-dust-original-mix?in=juneau713/sets/chill-out	Galantis	https://soundcloud.com/wearegalantis	5.3M	3:54
Riot	https://soundcloud.com/jonwaltz/riot?in=juneau713/sets/chill-out	Jon Waltz	https://soundcloud.com/jonwaltz	1.5M	3:34
G-Eazy x Big Wild (Far Alone - When I Get There)	https://soundcloud.com/okjustjump/g-eazy-x-big-wild-far-alone-when-i-get-there?in=juneau713/sets/chill-out	Riley McCabe	https://soundcloud.com/okjustjump	248K	3:37
Chance the Rapper - Cocoa Butter Kisses (HED SPC Remix)*FREE DOWNLOAD	https://soundcloud.com/hedspc/chance-the-rapper-cocoa-butter-kiss-hed-spc-remix?in=juneau713/sets/chill-out	HED SPC	https://soundcloud.com/hedspc	132K	4:46
Years & Years – Desire Gryffin Remix (We Are Your Friends soundtrack)	https://soundcloud.com/kasrela/years-years-desire-gryffin-remix-we-are-your-friends-6zyj2ljbsqe-youtube?in=juneau713/sets/chill-out	Kasrela	https://soundcloud.com/kasrela	2.29M	4:26
Heartstrings (feat. Santana)	https://soundcloud.com/robfel/heartstrings-feat-carlos?in=juneau713/sets/chill-out	felly	https://soundcloud.com/robfel	None	None
Baby Bash - Suga Suga (Arman Cekin & PLS&TY Remix)	https://soundcloud.com/armancekin/suga-suga-arman-cekin-plsty-remix?in=juneau713/sets/chill-out	Arman Cekin	https://soundcloud.com/armancekin	16.9M	3:00
Diplo - Revolution (Autolaser Remix)	https://soundcloud.com/autolaser/diplo-revolution-autolaser-remix?in=juneau713/sets/chill-out	Autolaser	https://soundcloud.com/autolaser	1.97M	4:28
Doja Cat - So High (San Holo Remix)	https://soundcloud.com/sanholobeats/doja-cat-so-high-san-holo-remix?in=juneau713/sets/chill-out	San Holo	https://soundcloud.com/sanholobeats	4.68M	4:00
Flume & Chet Faker - Drop The Game (Maxx Baer Re-think)	https://soundcloud.com/maxxbaer/flume-chet-faker-drop-the-1?in=juneau713/sets/chill-out	Maxx Baer	https://soundcloud.com/maxxbaer	610K	4:39
Snakehips & MØ - Don't Leave (Gryffin Remix)	https://soundcloud.com/snakehips-1/snakehips-mo-dont-leave-gryffin-remix?in=juneau713/sets/chill-out	SNAKEHIPS	https://soundcloud.com/snakehips-1	4.88M	3:53
head first	https://soundcloud.com/christianfrench/head-first?in=juneau713/sets/chill-out	christian french	https://soundcloud.com/christianfrench	None	3:54
Momma I Made It Real (Kendrick x B.o.B) (Ryan Low Mashup)	https://soundcloud.com/ryanlow/mommaimadeitreal?in=juneau713/sets/chill-out	Ryan Low	https://soundcloud.com/ryanlow	530K	None
The Wonder Years ft. Chance The Rapper	https://soundcloud.com/the-omys/the-wonder-years-ft-chance-the?in=juneau713/sets/chill-out	The O'My's	https://soundcloud.com/the-omys	796K	4:07
Mako - Smoke Filled Room (Sunday Service Remix)	https://soundcloud.com/sundayserviceofficial/mako-smoke-filled-room-unday-ervice-remix?in=juneau713/sets/chill-out	Sunday Service	https://soundcloud.com/sundayserviceofficial	1.19M	3:49
The Chainsmokers - Roses ft. Rozes ($unday $ervice Remix).mp3	https://soundcloud.com/frankie-collins-5/the-chainsmokers-roses-ft?in=juneau713/sets/chill-out	Frankie Collins 5	https://soundcloud.com/frankie-collins-5	119K	5:20
By Myself (Triegy x Christian French)	https://soundcloud.com/christianfrench/by-myself-triegy-x-christian-french?in=juneau713/sets/chill-out	christian french	https://soundcloud.com/christianfrench	345K	3:04
Skrillex & Diplo - Where Are Ü Now (feat. Justin Bieber) (Autolaser Remix)	https://soundcloud.com/autolaser/skrillex-diplo-where-are-u-now-autolaser-remix?in=juneau713/sets/chill-out	Autolaser	https://soundcloud.com/autolaser	7.49M	4:22
$ Day (feat. Future, ODESZA, Pretty Lights)	https://soundcloud.com/rkgorman/day-feat-future-odesza-pretty-lights?in=juneau713/sets/chill-out	RKG	https://soundcloud.com/rkgorman	115K	4:48
Super Stickman Golf 2(Parker Brawley)	https://soundcloud.com/stumble-music/super-stickman-golf-2?in=juneau713/sets/chill-out	Stumble Music	https://soundcloud.com/stumble-music	67.1K	3:22
far falling	https://soundcloud.com/ben-penrod/01-far-falling?in=juneau713/sets/chill-out	benrod	https://soundcloud.com/ben-penrod	903K	3:35
I'll Be Vibing	https://soundcloud.com/yglee9/ill-be-vibing?in=juneau713/sets/chill-out	yglee	https://soundcloud.com/yglee9	165K	3:47
The Palms - Push Off (Rad Cat Remix)	https://soundcloud.com/ryandarnell/the-palms-push-off-rad-cat-remix?in=juneau713/sets/chill-out	ryandarnell	https://soundcloud.com/ryandarnell	326K	4:51
Ethereal (California Roll Edition) [Drake X Kanye West X Dorrough X DJ SoySauce]	https://soundcloud.com/hannah-sabin/ethereal-california-roll-edition-drake-x-kanye-west-x-dorrough-x-dj-soysauce?in=juneau713/sets/chill-out	Hannah Sabin	https://soundcloud.com/hannah-sabin	665K	4:56
SAY IT'S A MILLI FT. LIL WAYNE [baronloud mix]	https://soundcloud.com/baronloud/say-its-a-milli-v-2-wayne?in=juneau713/sets/chill-out	baronloud	https://soundcloud.com/baronloud	342K	4:41
88rising - Midsummer Madness feat. Joji, Rich Brian, Higher Brothers & AUGUST 08 (KRANE Remix)	https://soundcloud.com/krane/88rising-midsummer-madness-feat-joji-rich-brian-higher-brothers-august-08-krane-remix?in=juneau713/sets/chill-out	KRANE	https://soundcloud.com/krane	1.16M	3:59
Crawling	https://soundcloud.com/habumusic/crawling-2?in=juneau713/sets/chill-out	HABU	https://soundcloud.com/habumusic	203K	4:34
SAINt JHN - Roses (Imanbek Remix)	https://soundcloud.com/saintjhn/saint-jhn-roses-imanbek-remix?in=juneau713/sets/chill-out	SAINt JHN	https://soundcloud.com/saintjhn	31.3M	2:56
Felly - Fabrics (Prod. by Felly)	https://soundcloud.com/robfel/felly-fabrics-prod-by-felly?in=juneau713/sets/chill-out	felly	https://soundcloud.com/robfel	1M	3:35
Kanye Ft. Siren (Merrill Mix) - The Chainsmokers	https://soundcloud.com/merrill-9/kanye-ft-siren-merrill-mix-the-chainsmokers?in=juneau713/sets/chill-out	merrill	https://soundcloud.com/merrill-9	67.6K	5:05
Phone Down (TELYKast X BKAYE Remix) [feat. Emily Warren]	https://soundcloud.com/wearelostkings/phone-down-telykast-x-bkaye?in=juneau713/sets/chill-out	Lost Kings	https://soundcloud.com/wearelostkings	None	4:31
Never Understand feat. Larry June (Prod. by FKi & Post Malone)	https://soundcloud.com/postmalone/never-understand-feat-larry-june-prod-by-fki-post-malone-rex-kudo-charlie-handsome?in=juneau713/sets/chill-out	Post Malone	https://soundcloud.com/postmalone	8.26M	3:35
Shlohmo - The Way U Do (RL Grime Remix)	https://soundcloud.com/rlgrime/the-way-u-do-rl-grime-remix?in=juneau713/sets/chill-out	RL Grime	https://soundcloud.com/rlgrime	2.74M	None
long distance	https://soundcloud.com/samgellaitry/long-distance?in=juneau713/sets/chill-out	sam gellaitry	https://soundcloud.com/samgellaitry	5.79M	3:39
Life On Acid	https://soundcloud.com/drugzrexpensive/life-on-acid?in=juneau713/sets/chill-out	YuriyC	https://soundcloud.com/drugzrexpensive	79.9K	2:34
Me And You - Cassie (Marcus Dominic Remix)	https://soundcloud.com/marcusdominic/me-and-you-cassie-marcus?in=juneau713/sets/chill-out	MTRSPRT	https://soundcloud.com/marcusdominic	222K	3:33
Fabian Mazur - Thinking Bout U	https://soundcloud.com/elysianrecords/fabian-mazur-thinking-bout-u?in=juneau713/sets/chill-out	Elysian Records	https://soundcloud.com/elysianrecords	1.58M	3:40
Jeremih - Fuck You All The Time Remix (Extended Cut)	https://soundcloud.com/major-musik-radio/jeremih-fuck-you-all-the-time-remix-extended-cut?in=juneau713/sets/chill-out	Major Musik Radio	https://soundcloud.com/major-musik-radio	82.2K	4:43
Jeremih - Birthday Sex (NOX Flip)	https://soundcloud.com/unitecompany/jeremih-birthday-sex-nox-flip?in=juneau713/sets/chill-out	UNITE Company	https://soundcloud.com/unitecompany	190K	2:58
Love Lies - Khalid & Normani (Louis The Child Remix)	https://soundcloud.com/hwings1/love-lies-khalid-normani-louis-the-child-remix?in=juneau713/sets/chill-out	H - Wings	https://soundcloud.com/hwings1	306K	3:40
DJ Smokey - Ridin Thru (Red Eyez)	https://soundcloud.com/sknk92/dj-smokey-ridin-thru-red-eyez-9?in=juneau713/sets/chill-out	sknk92	https://soundcloud.com/sknk92	7,257	4:17
NGHTMRE // Holdin' On To Me (Flywire Rebirth)	https://soundcloud.com/flywiremusic/nghtmre-holdin-on-to-me-flywire-remix?in=juneau713/sets/chill-out	Flywire	https://soundcloud.com/flywiremusic	222K	3:54
Odesza - Say My Name (Remix)	https://soundcloud.com/tyler_swanson/odesza-say-my-name-remix?in=juneau713/sets/chill-out	Tyler Swanson	https://soundcloud.com/tyler_swanson	36.3K	5:23
Politics - future	https://soundcloud.com/baptiste-m-450900326/politics-future?in=juneau713/sets/chill-out	Baptiste Mldn	https://soundcloud.com/baptiste-m-450900326	257K	3:53
Weeknd (ft. Belly) x Hippie Sabotage	https://soundcloud.com/nick-case-392889734/weeknd-ft-belly-x-hippie-sabotage-nick-case-edit?in=juneau713/sets/chill-out	._.	https://soundcloud.com/nick-case-392889734	102K	3:31
she can get it	https://soundcloud.com/nmorreale17/she-can-get-it?in=juneau713/sets/chill-out	nmorreale17	https://soundcloud.com/nmorreale17	108K	4:42
Justin Caruso - Talk About Me (feat. Victoria Zaro) (Touch Remix)	https://soundcloud.com/ryderhartmanmusic/talkaboutme?in=juneau713/sets/chill-out	Touch	https://soundcloud.com/ryderhartmanmusic	836K	3:31
Magic Man - Paris (Louis The Child Remix)	https://soundcloud.com/louisthechild/paris?in=juneau713/sets/chill-out	Louis The Child	https://soundcloud.com/louisthechild	2.86M	4:00
S-T-A-Y	https://soundcloud.com/crwns-music/s-t-a-y-1?in=juneau713/sets/chill-out	CRWNS	https://soundcloud.com/crwns-music	374K	3:34
Kid Cudi - Swim In The Light (6PM x CASTA remix )	https://soundcloud.com/michael-castellano-3/kidcudi-sitl?in=juneau713/sets/chill-out	Castaway	https://soundcloud.com/michael-castellano-3	164K	3:29
Deorro - Feeling Pretty Good	https://soundcloud.com/nonstophype/deorro-feeling-pretty-good?in=juneau713/sets/chill-out	nonstophype	https://soundcloud.com/nonstophype	54K	3:12
Twenty One Pilots-Heathens(MØNTY REMIX)	https://soundcloud.com/montylouofficial/twenty-one-pilots-heathens-monty-remix?in=juneau713/sets/chill-out	MontyLou	https://soundcloud.com/montylouofficial	22K	4:35
The Stars Shine For You (FKYA & Khost & Excision & Scintilla & Integral)	https://soundcloud.com/djscintillamusic/the-stars-shine-for-you-fkya-khost-excision-scintilla-integral?in=juneau713/sets/chill-out	Scintilla	https://soundcloud.com/djscintillamusic	36.1K	5:44
Far From Home	https://soundcloud.com/eiffeloffical/far-from-home?in=juneau713/sets/chill-out	Eiffel	https://soundcloud.com/eiffeloffical	25.5K	4:20
A$AP Rocky X Jerry Folk - Praise the Folk (OnlyNick Edit)	https://soundcloud.com/onlynickk/aap-rocky-x-jerry-folk-praise-the-folk-onlynick-edit?in=juneau713/sets/chill-out	OnlyNick	https://soundcloud.com/onlynickk	45.7K	3:01
blackbear - sniffing vicodin in paris (Danny Olson Remix)	https://soundcloud.com/dannyolsonmusic/sviprmx?in=juneau713/sets/chill-out	Danny Olson	https://soundcloud.com/dannyolsonmusic	2.46M	3:12
Hallucinogenics (Michael Salzinger Edit)	https://soundcloud.com/michaelsalzinger/hallucinogenics?in=juneau713/sets/chill-out	Michael Salzinger	https://soundcloud.com/michaelsalzinger	112K	3:53
Young Febreze (Palms Edit)	https://soundcloud.com/iampalms/young-febreze-palms-edit?in=juneau713/sets/chill-out	Palms	https://soundcloud.com/iampalms	116K	3:01
Just A Tune - Everybodys Watching Her	https://soundcloud.com/venturee/everybodys-watching-her?in=juneau713/sets/chill-out	vennnture	https://soundcloud.com/venturee	27.3K	2:25
Raiche - Crazy (Emerson Garnett Flip)	https://soundcloud.com/emerson_garnett/raiche-crazy-emerson-garnett-flip?in=juneau713/sets/chill-out	EMERSON GARNETT	https://soundcloud.com/emerson_garnett	71K	4:15
Rich Girl - Hall & Oats [Bootleg]	https://soundcloud.com/johnandmax/rch-grl-hall-oats-remix?in=juneau713/sets/chill-out	Mango Smooji	https://soundcloud.com/johnandmax	287K	2:16
Is My Head Still On (Mystic Quartz X Skinny Limbs)FREE DOWNLOAD	https://soundcloud.com/skinnylimbs/is-my-head-still-on-mystic-quartz-x-skinny-limbs?in=juneau713/sets/chill-out	Skinny Limbs	https://soundcloud.com/skinnylimbs	13.5K	5:32
Zeds Dead feat. Omar LinX - No Prayers	https://soundcloud.com/zeds-dead-forever/zeds-dead-feat-omar-linx-no?in=juneau713/sets/chill-out	Zeds' Dead Forever	https://soundcloud.com/zeds-dead-forever	91.1K	5:05
just a gent - geavy as a heartbreak (syntact remix)	https://soundcloud.com/good_co/heartbreak?in=juneau713/sets/chill-out	Good Company	https://soundcloud.com/good_co	341K	4:11
Big Gigantic - Brighter Future (Win & Woo Remix)	https://soundcloud.com/hightidesounds/big-gigantic-brighter-future-win-woo-remix?in=juneau713/sets/chill-out	High Tide	https://soundcloud.com/hightidesounds	185K	3:19
Flume - Left Alone feat. Chet Faker (Gravez x Ta-ku Re-remix)	https://soundcloud.com/takugotbeats/flume-left-alone-feat-chet-faker-gravez-x-ta-ku-re-remix?in=juneau713/sets/chill-out	Ta-ku	https://soundcloud.com/takugotbeats	5.5M	3:24
JJ - Ceo Birthday (ColeCo Remix)	https://soundcloud.com/melodybaby/jj-ceo-birthday-coleco-remix?in=juneau713/sets/chill-out	Melody Baby	https://soundcloud.com/melodybaby	437K	5:23
Evil Friends (feat. Danny Brown) (Jake One Remix)	https://soundcloud.com/portugaltheman/evil-friends-jakeone-remix?in=juneau713/sets/chill-out	Portugal. The Man	https://soundcloud.com/portugaltheman	625K	None
Hold The World	https://soundcloud.com/kramexmusic/hold-the-world?in=juneau713/sets/chill-out	KRAMEX	https://soundcloud.com/kramexmusic	10.5K	4:47
shut up, don't talk to me	https://soundcloud.com/hibroski/shut-up-dont-talk-to-me?in=juneau713/sets/chill-out	broski	https://soundcloud.com/hibroski	30.7K	2:38
Purity Ring - Belispeak (WVLF Remix)	https://soundcloud.com/w-v-l-f/purity-ring-belispeak-wvlf-remix-1?in=juneau713/sets/chill-out	WVLF	https://soundcloud.com/w-v-l-f	109K	3:38
LUCA LUSH & josh pan - GET IT ON	https://soundcloud.com/lucalush/luca-lush-x-josh-pan-get-it-on-bb?in=juneau713/sets/chill-out	ʟᴜᴄᴀ ʟᴜsʜ	https://soundcloud.com/lucalush	372K	3:58
JORDAN BELFORT X SUGA SUGA	https://soundcloud.com/paolovista/jordan-belfort-x-suga-suga?in=juneau713/sets/chill-out	Paolo Vista	https://soundcloud.com/paolovista	140K	2:59
Karin Park - Shine (Nebbra Remix)	https://soundcloud.com/nebbra/karin-park-shine-nebbra-remix?in=juneau713/sets/chill-out	NEBBRA	https://soundcloud.com/nebbra	896K	4:14
Dirty South - With You (WM. Feels Edit)	https://soundcloud.com/wildmak/dirty-south-with-you-wm-feels-edit?in=juneau713/sets/chill-out	Wild Mak	https://soundcloud.com/wildmak	53.1K	5:25
Oh Wonder - Body Gold (Louis The Child Remix)	https://soundcloud.com/louisthechild/bodygold?in=juneau713/sets/chill-out	Louis The Child	https://soundcloud.com/louisthechild	19.5M	3:24
do u... (kl flip)	https://soundcloud.com/kl-flips/do-u-kl-flip?in=juneau713/sets/chill-out	kl flips	https://soundcloud.com/kl-flips	141K	3:43
NO SLEEP	https://soundcloud.com/attorcher/no-sleep?in=juneau713/sets/chill-out	HORCH	https://soundcloud.com/attorcher	71.8K	2:43
Flume - Insane (Kaivon Remix)	https://soundcloud.com/kaivonmusic/flume-insane-kaivon?in=juneau713/sets/chill-out	KAIVON	https://soundcloud.com/kaivonmusic	1.28M	4:42
Never Be Like Jewel (Flume x Flume) [Mashup]	https://soundcloud.com/austinmeunier/never-be-like-jewel-flume-x-flume-mashup?in=juneau713/sets/chill-out	Eleusis	https://soundcloud.com/austinmeunier	34.8K	3:20
Autograf ft. Lils - You Might Be (BARDZ Remix)	https://soundcloud.com/bardzmusic/autograf-ft-lils-you-might-be-bardz-remix?in=juneau713/sets/chill-out	BARDZ	https://soundcloud.com/bardzmusic	35.8K	3:47
SHOW ME LOVE (feat. SAMI)	https://soundcloud.com/harelatias/showmelove?in=juneau713/sets/chill-out	Harel Atias	https://soundcloud.com/harelatias	132K	3:13
Louis The Child - Better Not feat. Wafia (Subfer Remix)	https://soundcloud.com/subfer/betternot?in=juneau713/sets/chill-out	Subfer	https://soundcloud.com/subfer	151K	2:54
Vindata + Skrillex + NSTASIA - Favor	https://soundcloud.com/vindata/vindata-skrillex-nstasia-favor?in=juneau713/sets/chill-out	Vindata	https://soundcloud.com/vindata	1.72M	3:43
colors	https://soundcloud.com/laszewo/colors?in=juneau713/sets/chill-out	Łaszewo	https://soundcloud.com/laszewo	81.6K	3:35
Børns - Electric Love (Cole Jackson Remix)	https://soundcloud.com/colejacksontunes/electric-love-cole-jackson-remix?in=juneau713/sets/chill-out	Cole Jackson	https://soundcloud.com/colejacksontunes	168K	3:47
Billie Eilish - Hostage (SOLA Remix)	https://soundcloud.com/joel-solar/billie-eilish-hostage-sola-2?in=juneau713/sets/chill-out	SOLA	https://soundcloud.com/joel-solar	198K	3:58
Sweater Beats - Better [ft. Nicole Millar & Imad Royal](Ben Maxwell & Basko Remix)	https://soundcloud.com/auxparis/better?in=juneau713/sets/chill-out	Aux Paris	https://soundcloud.com/auxparis	3.25M	3:09
Jocelyn Alice - Bound To You (pluko Remix)	https://soundcloud.com/plukomusic/bty?in=juneau713/sets/chill-out	pluko	https://soundcloud.com/plukomusic	2.43M	3:50
pluko x ye. - Breath	https://soundcloud.com/plukomusic/pluto-x-ye-breath?in=juneau713/sets/chill-out	pluko	https://soundcloud.com/plukomusic	3.9M	3:21
ROSETTA	https://soundcloud.com/gknoww/rosetta?in=juneau713/sets/chill-out	G.KNOW	https://soundcloud.com/gknoww	199K	2:51
Ember Island - Umbrella (Kanto Remix)	https://soundcloud.com/joshkanto/ember-island-umbrella-kanto-remix3?in=juneau713/sets/chill-out	KANTO	https://soundcloud.com/joshkanto	15.4K	4:14
HIGHEST IN DA ROOM	https://soundcloud.com/dillarosa/highest-in-da-room?in=juneau713/sets/chill-out	HiiKU	https://soundcloud.com/dillarosa	3,170	2:16
Nightcore - Kaskade Meghan Trainor - With You (Animated Audio)	https://soundcloud.com/ntvhd/nightcore-kaskade-meghan-trainor-with-you-animated-audio?in=juneau713/sets/chill-out	OMG	https://soundcloud.com/ntvhd	20.6K	2:28
Hemlock - Come Alive (feat. Jenna Graves) [HRMNY Remix]	https://soundcloud.com/officialhrmny/hemlock-come-alive-feat-jenna-graves-hrmny-remix?in=juneau713/sets/chill-out	HRMNY	https://soundcloud.com/officialhrmny	23K	5:13
Rihanna - Needed Me (Jakoban & D!avolo Remix) - From YouTube	https://soundcloud.com/pa-logi-no/rihanna-needed-me-jakoban-davolo-remix-from-youtube?in=juneau713/sets/chill-out	Ro§a	https://soundcloud.com/pa-logi-no	148K	3:34
up in flames	https://soundcloud.com/laszewo/up-in-flames-ft-keev?in=juneau713/sets/chill-out	Łaszewo	https://soundcloud.com/laszewo	179K	3:44
Alaska - Maggie Rogers (cncabootleg)	https://soundcloud.com/cncamusic/alaska-maggie-rogers-cncabootleg?in=juneau713/sets/chill-out	cnca	https://soundcloud.com/cncamusic	59.7K	3:18
Petit Biscuit ft. JP Cooper - We Were Young (CAM aka Remix)	https://soundcloud.com/camakacamel/petit-biscuit-ft-jp-cooper-we-were-young-cam-aka-remix?in=juneau713/sets/chill-out	CAM aka	https://soundcloud.com/camakacamel	65.1K	3:32
This Feeling (James Ando Remix)	https://soundcloud.com/jamesandomusic/this-feeling-james-ando-remix?in=juneau713/sets/chill-out	James Ando	https://soundcloud.com/jamesandomusic	38.2K	5:40
Marcus Scooty - Smooth Touch	https://soundcloud.com/trap-world-76907896/marcus-scooty-smooth-touch?in=juneau713/sets/chill-out	Trap World	https://soundcloud.com/trap-world-76907896	5,444	3:30
Emma Sameth - 2AM (Prod. DNTST & Berg) (Music video in description)	https://soundcloud.com/bitbird/emma-sameth-2am-prod-dntst-berg?in=juneau713/sets/chill-out	bitbird	https://soundcloud.com/bitbird	732K	3:55
PassionPit - Sleepyhead (Jauz Remix)	https://soundcloud.com/the_wdm/passionpit-sleepyhead-jauz-remix?in=juneau713/sets/chill-out	WDM	https://soundcloud.com/the_wdm	32.2K	3:53
