Spinnin' Records 	https://soundcloud.com/spinninrecords	Pro Unlimited	1.68M	124	2,671
lewis watson	https://soundcloud.com/levvis	Basic	20.2K	11	155
AirballMusic	https://soundcloud.com/irballusic	Basic	278	3	8
KRONO 	https://soundcloud.com/kronopage	Pro Unlimited	67.6K	0	71
ichmibunu	https://soundcloud.com/ichmibunu	Basic	641	460	14
mungo	https://soundcloud.com/madebymungo	Basic	1,000	123	13
medasin 	https://soundcloud.com/officialmedasin	Pro Unlimited	170K	652	64
Major Lazer 	https://soundcloud.com/majorlazer	Pro Unlimited	4.2M	94	470
octobersveryown 	https://soundcloud.com/octobersveryown	Pro Unlimited	2.66M	7	416
Summer Death	https://soundcloud.com/paradise97music	Basic	3,194	657	66
Tiểu Hồ Ly	https://soundcloud.com/tieu-ho-ly	Basic	51	18	15
Sayaf	https://soundcloud.com/sayaf	Basic	1,292	60	9
Digital Records 	https://soundcloud.com/officialdigitalrecords	Pro Unlimited	8,852	1,162	18
ILOVEMAKONNEN 	https://soundcloud.com/ilovemakonnen	Pro Unlimited	250K	2	52
towser 	https://soundcloud.com/twsr	Pro Unlimited	2,421	727	74
marshmello 	https://soundcloud.com/marshmellomusic	Pro Unlimited	1.3M	16	134
Common Souls	https://soundcloud.com/commonsouls	Basic	3,999	21	12
7evin7ins 	https://soundcloud.com/7evin7ins	Pro Unlimited	19.6K	5	14
HAYDEN JAMES 	https://soundcloud.com/haydenjamesartist	Pro Unlimited	81.9K	91	99
Trap Nation 	https://soundcloud.com/alltrapnation	Pro Unlimited	1.15M	1,062	191
sweetcandy_2404	https://soundcloud.com/sweetcandy_2404	Basic			
KAV VERHOUZER 	https://soundcloud.com/kavverhouzer	Pro Unlimited	99.1K	753	83
CROG 	https://soundcloud.com/notcrog	Pro Unlimited	2,082	867	27
Anna Lunoe	https://soundcloud.com/anna-lunoe	Basic	82.7K	515	120
Kygo 	https://soundcloud.com/kygo	Pro Unlimited	1.48M	158	119
NuxeMusic 	https://soundcloud.com/nuxemusic	Pro Unlimited	1,350	98	89
Melodic Dubstep	https://soundcloud.com/melodicdubstep_music	Basic	3,788	1,509	27
OfficialBirdy 	https://soundcloud.com/officialbirdy	Pro Unlimited	2.05M	0	116
Arthur Young	https://soundcloud.com/arthuryoungofficial	Basic			
osaias Paredes	https://soundcloud.com/osaias-paredes	Basic	95	86	2
Milena Shuff	https://soundcloud.com/milena-shuff	Basic	971	97	6
Luko 	https://soundcloud.com/zonedaf	Pro Unlimited	1,286	76	26
Bibio	https://soundcloud.com/bibio	Basic	35.6K	13	145
Salem Y3K	https://soundcloud.com/redrangerrobbie	Basic	731	235	19
Soave 	https://soundcloud.com/soaverecords	Pro	49.7K	1,201	162
Young $enna 	https://soundcloud.com/youngsenna	Pro	530	27	78
Urban Contact 	https://soundcloud.com/urban-contact	Pro Unlimited	29.1K	35	32
Digital Records 	https://soundcloud.com/officialdigitalrecords	Pro Unlimited	8,852	1,162	18
Travis Stewart	https://soundcloud.com/travis-stewart-850654528	Basic	79	154	30
Spinnin' Deep 	https://soundcloud.com/spinnin-deep	Pro Unlimited	485K	54	367
Jaydon Lewis 	https://soundcloud.com/itsjaydonlewis	Pro	40.3K	267	17
Lewis Bootle	https://soundcloud.com/lewisbootle	Basic	648	616	16
Beauvois 	https://soundcloud.com/beauvois	Pro Unlimited	11.7K	1	39
Waze & Odyssey 	https://soundcloud.com/wazeandodyssey	Pro Unlimited	68K	3	81
DUSTERA	https://soundcloud.com/dustera	Basic	10.6K	166	149
PLS&TY 	https://soundcloud.com/pls-ty	Pro	78.2K	1	44
HOTEL GARUDA 	https://soundcloud.com/hotelgarudamusic	Pro Unlimited	106K	1,044	85
Beach Tiger	https://soundcloud.com/beach-tiger	Basic	821	15	19
redrose 	https://soundcloud.com/sohaylryder	Pro Unlimited	3,439	172	22
Federico Albanese 	https://soundcloud.com/federicoalbanese	Pro	3,152	144	7
NTO 	https://soundcloud.com/ntonto	Pro Unlimited	128K	81	72
Ljones 	https://soundcloud.com/ljonesbeats	Pro Unlimited	9,113	128	89
소낙빌 (Sonacvill) 	https://soundcloud.com/sonacvill	Pro	2,081	20	13
aru.	https://soundcloud.com/aruariann	Basic	1,806	200	17
Pink Lemonade	https://soundcloud.com/pinklemonadeforever	Basic	435	315	15
Teqkoi 	https://soundcloud.com/teqkoi	Pro	11.8K	128	55
soo jemm	https://soundcloud.com/soo-jemm	Basic	122	1	16
angelinamusic	https://soundcloud.com/angelinamusic	Basic	434	1	13
jstn	https://soundcloud.com/justinanalog	Basic	4,352	466	7
retros	https://soundcloud.com/moonlightings2	Basic	1,050	6	5
Anime Slowed	https://soundcloud.com/milky-way-342891183	Basic	391	9	41
.oschea 	https://soundcloud.com/oschea	Pro	2,844	89	58
OLIVIA BELLI OFFICIAL	https://soundcloud.com/oliviabelliofficial	Basic	180	5	58
GRiZ 	https://soundcloud.com/griz	Pro Unlimited	391K	137	127
Marek Iwaszkiewicz 	https://soundcloud.com/shyprince	Pro	12.4K	312	52
dannyboi	https://soundcloud.com/dannyboi-beats	Basic	140	57	34
truer	https://soundcloud.com/user-207080569	Basic	40	0	1
FALCONS 	https://soundcloud.com/falcons	Pro	93.1K	982	42
Mikael Levan	https://soundcloud.com/mikael-levan	Basic	23	28	23
walterwarm 	https://soundcloud.com/walterwarm	Pro	10.1K	225	44
Arber.F.Halili	https://soundcloud.com/ghettoo	Basic	80	14	5
KLOUD 	https://soundcloud.com/wearekloud	Pro Unlimited	18.9K	0	33
Colorize 	https://soundcloud.com/colorize-enhanced	Pro Unlimited	11.8K	50	648
Lili & Dylan	https://soundcloud.com/user-347760868	Basic	183	6	48
Lil Pump 	https://soundcloud.com/lilpump	Pro Unlimited	1.4M	0	39
Louis The Child 	https://soundcloud.com/louisthechild	Pro Unlimited	333K	1,238	142
SLANDER 	https://soundcloud.com/slanderofficial	Pro Unlimited	362K	379	61
Nora En Pure 	https://soundcloud.com/noraenpure	Pro Unlimited	203K	34	463
Louis Futon Beats	https://soundcloud.com/louisfutonbeats	Basic	25.3K	1	13
Private Victories	https://soundcloud.com/privatevictories	Basic	44	36	10
Anti Up	https://soundcloud.com/antiupmusic	Basic	15K	0	7
J.P-B.O	https://soundcloud.com/juan-pablo-barrera-1	Basic	77	14	5
Epic Mountain 	https://soundcloud.com/epicmountain	Pro Unlimited	29.1K	21	131
Kevin Richi /// FlicFlac	https://soundcloud.com/kevinrichi	Basic	2,108	427	7
NOTD	https://soundcloud.com/notdofficial	Basic	16.9K	53	42
Cigarettes After Sex 	https://soundcloud.com/cigarettesaftersex	Pro Unlimited	162K	2	52
⠶ Dom Dolla ⠶ 	https://soundcloud.com/domdolla	Pro Unlimited	72.5K	303	38
Sleepy Times 	https://soundcloud.com/sleepytimes	Pro Unlimited	189	0	1,955
blackguyrandy 	https://soundcloud.com/blackguyrandy	Pro Unlimited	4,001	87	35
DJ Carnage 	https://soundcloud.com/djcarnageofficial	Pro Unlimited	601K	88	113
OIJ 	https://soundcloud.com/oijmusic	Pro Unlimited	1,322	25	29
Three Sevens Clash	https://soundcloud.com/three-sevens-clash	Basic	71	2	17
elbu	https://soundcloud.com/miazyo	Basic	1,362	237	60
ksolis	https://soundcloud.com/k-solis	Basic	5,688	88	38
Digital Records 	https://soundcloud.com/officialdigitalrecords	Pro Unlimited	8,852	1,162	18
DJ Carnage 	https://soundcloud.com/djcarnageofficial	Pro Unlimited	601K	88	113
Autograf 	https://soundcloud.com/autografmusic	Pro Unlimited	157K	639	117
a l e x 	https://soundcloud.com/worsethanthis	Pro	43.2K	317	57
B㏂sem	https://soundcloud.com/bamsem	Basic	3,979	117	6
GRVDNCR 	https://soundcloud.com/grvdncr	Pro Unlimited	1,866	18	27
lewis watson	https://soundcloud.com/levvis	Basic	20.2K	11	155
Mitch Brady 	https://soundcloud.com/mitchbrady	Pro Unlimited	4,182	1,955	17
Beau Collins VIP	https://soundcloud.com/beaucollinsvip	Basic	2,607	2	7
None	https://soundcloud.com/user-365976163	None	None	None	None
KRONO 	https://soundcloud.com/kronopage	Pro Unlimited	67.6K	0	71
𝔭𝔞𝔯𝔞𝔫𝔬𝔦𝔡	https://soundcloud.com/cseanu	Basic	832	201	17
Jarryd James 	https://soundcloud.com/jarrydjamesk	Pro Unlimited	15.8K	1	39
Aerial East	https://soundcloud.com/aerialeast	Basic	771	77	18
Asa Greenwood 	https://soundcloud.com/asagreenwood	Pro	2,300	485	6
jackstauber	https://soundcloud.com/jackstauber	Basic	68.9K	77	43
BRO SAFARI 	https://soundcloud.com/brosafari	Pro Unlimited	382K	337	113
Loone Woolf	https://soundcloud.com/lo-w-7	Basic	262	29	17
Sarah Saad	https://soundcloud.com/sara-saad	Basic	668	83	4
Flume 	https://soundcloud.com/flume	Pro Unlimited	2.2M	192	156
DOMINANT 	https://soundcloud.com/primaryflow	Pro Unlimited	10.6K	118	170
Andrew Souter 	https://soundcloud.com/andrew_souter	Pro Unlimited	5,723	43	54
Vijay and Sofia 	https://soundcloud.com/vijayandsofia	Pro Unlimited	120K	1,336	144
Joe Med 1	https://soundcloud.com/joe-med-1	Basic	526	107	3
Digital Records 	https://soundcloud.com/officialdigitalrecords	Pro Unlimited	8,852	1,162	18
SEOUL LIKES	https://soundcloud.com/seoullikes	Basic	583	1,270	11
Faisalَ 	https://soundcloud.com/hf112233	Pro Unlimited	20.8K	52	285
Nowadays Records 	https://soundcloud.com/nowadays-records	Pro Unlimited	95.7K	1,226	405
jstn	https://soundcloud.com/justinanalog	Basic	4,352	466	7
The Vampire Diaries FC	https://soundcloud.com/thevampirediariesfc	Basic	5,215	4	2
EFIX	https://soundcloud.com/efixmusic	Basic	40.4K	321	11
ReadySetRecords	https://soundcloud.com/readysetrecords	Basic	48	0	18
AREA21	https://soundcloud.com/area21	Basic	49.5K	0	6
hazanmevsimi	https://soundcloud.com/hazanmevsimi	Basic	261	11	37
nilöwh. 	https://soundcloud.com/nilowhbeats	Pro	4,080	86	26
Rubba	https://soundcloud.com/norubba	Basic	703	79	22
ws11	https://soundcloud.com/ws11	Basic	360	23	1
Archie Chen Pianist 	https://soundcloud.com/archie-chen	Pro Unlimited	1,468	1,940	19
Louis The Child 	https://soundcloud.com/louisthechild	Pro Unlimited	333K	1,238	142
Winter D	https://soundcloud.com/mai-chan-2	Basic	175	5	1
Bass Boost Monkey	https://soundcloud.com/bassboostmonkey	Basic	177	23	15
Jarryd James 	https://soundcloud.com/jarrydjamesk	Pro Unlimited	15.8K	1	39
inkuara	https://soundcloud.com/inkuara	Basic	43	3	6
Axel Bonavia	https://soundcloud.com/axel-bonavia	Basic	108	1	9
Tom Misch 	https://soundcloud.com/tommisch	Pro Unlimited	245K	343	144
Matoma 	https://soundcloud.com/matoma-official	Pro Unlimited	278K	243	135
Rous 	https://soundcloud.com/rous-2	Pro Unlimited	1,623	267	15
>_cryhav0c	https://soundcloud.com/cryhav0c	Basic	463	10	38
lewis watson	https://soundcloud.com/levvis	Basic	20.2K	11	155
Valentino Khan 	https://soundcloud.com/valentinokhan	Pro Unlimited	203K	87	125
TAYBABYNOLABEL 	https://soundcloud.com/taybaby74	Pro Unlimited	995	1,860	61
Parra for Cuva 	https://soundcloud.com/parraforcuva	Pro Unlimited	72.5K	118	122
战哥	https://soundcloud.com/user-538109477	Basic	37	12	2
Calvin Harris 	https://soundcloud.com/calvinharris	Pro Unlimited	7.16M	0	311
audrey_la	https://soundcloud.com/audrey_la	Basic	956	21	41
Khuzaima Bin Tahir	https://soundcloud.com/khuzaima-bin-tahir	Basic	257	88	1
MACRIMA 	https://soundcloud.com/macrima	Pro Unlimited	3,366	1,965	324
Saint Romain	https://soundcloud.com/maxstromain	Basic	4,935	343	39
Vindata 	https://soundcloud.com/vindata	Pro Unlimited	59.7K	3	48
Letsuo 	https://soundcloud.com/letsuo	Pro Unlimited	1,760	1,411	37
gxxdnight	https://soundcloud.com/gxxdnight	Basic	1,740	2	10
TheFatRat lost files	https://soundcloud.com/user-84234361	Basic			
The Arcadium 	https://soundcloud.com/thearcadium	Pro Unlimited	5,944	15	112
a l e x 	https://soundcloud.com/worsethanthis	Pro	43.2K	317	57
YOGI	https://soundcloud.com/yogitrf	Basic	54.9K	28	37
ILLENIUM 	https://soundcloud.com/illeniumofficial	Pro Unlimited	524K	423	108
Otto Knows 	https://soundcloud.com/otto-knows	Pro Unlimited	93.8K	2	50
FDVM 	https://soundcloud.com/fdvm	Pro Unlimited	57.4K	443	62
Smooth Panda	https://soundcloud.com/smoothpandaduo	Basic	53	70	6
OutaMatic Extras	https://soundcloud.com/outamaticextras	Basic	15.2K	5	14
omarr 	https://soundcloud.com/momarm	Pro	4,479	93	24
elijah who 	https://soundcloud.com/elijahwho	Pro Unlimited	114K	94	71
Totally Enormous Extinct Dinosaurs 	https://soundcloud.com/t-e-e-d	Pro Unlimited	705K	325	109
niko 	https://soundcloud.com/nikoxxxx	Pro Unlimited	67	24	5
BurnHem	https://soundcloud.com/burnhem	Basic	23	99	4
Samuel Whitehouse	https://soundcloud.com/samuelwhitehouse	Basic	974	97	19
William James 	https://soundcloud.com/william_jams	Pro Unlimited	6,437	823	23
HOH	https://soundcloud.com/ho-ho-9	Basic	294	660	29
radioestiloleblon	https://soundcloud.com/radioestiloleblon	Basic			
Stunna Edward	https://soundcloud.com/stunna-edward	Basic	765	3	7
atlas 	https://soundcloud.com/atlas	Pro Unlimited	142K	804	146
KacperKasprowicz7	https://soundcloud.com/kacper-kasprowicz	Basic	1,181	6	29
Haidy Alaa 3	https://soundcloud.com/haidy-alaa-3	Basic	129	2	1
Gabrielle Aplin	https://soundcloud.com/gabrielle-aplin	Basic	1.92M	8	137
LordeMusic 	https://soundcloud.com/lordemusic	Pro Unlimited	6.29M	34	44
tired	https://soundcloud.com/tireddddddddd	Basic	1,298	627	64
ChillYourMind 	https://soundcloud.com/chillyourmind	Pro Unlimited	25.9K	527	143
Conor Albert 	https://soundcloud.com/conoralbert	Pro	4,836	378	53
Doumëa 	https://soundcloud.com/doumea	Pro	13.2K	279	34
KRANE 	https://soundcloud.com/krane	Pro Unlimited	154K	693	75
kflay 	https://soundcloud.com/kflay	Pro Unlimited	1.71M	65	146
Cigarettes After Sex 	https://soundcloud.com/cigarettesaftersex	Pro Unlimited	162K	2	52
Trazzhnef Complications 2econd	https://soundcloud.com/swensen330_2	Basic	444	3	102
Love & Other 	https://soundcloud.com/loveandotherthings	Pro Unlimited	23.9K	430	199
Emancipator 	https://soundcloud.com/emancipator	Pro Unlimited	108K	178	141
wbrbrands&sync	https://soundcloud.com/wbrbrands-sync	Basic			
Jerry Folk 	https://soundcloud.com/jerryfolkmusic	Pro Unlimited	132K	494	46
it's different 	https://soundcloud.com/itsdifferent	Pro	101K	2	26
ODESZA	https://soundcloud.com/odesza	Basic	742K	860	170
lagendaduprince 	https://soundcloud.com/lagendaduprince	Pro Unlimited	3,734	840	49
MrSuicideSheep	https://soundcloud.com/mrsuicidesheep	Basic	773K	1,996	891
RL Grime 	https://soundcloud.com/rlgrime	Pro Unlimited	717K	2	117
JPB 	https://soundcloud.com/jpb	Pro Unlimited	71.3K	310	30
FELIX CARTAL 	https://soundcloud.com/felixcartal	Pro Unlimited	309K	2	374
Unofficial SXSW Guide	https://soundcloud.com/unofficialsxsw	Basic	429	0	6
RL Grime 	https://soundcloud.com/rlgrime	Pro Unlimited	717K	2	117
Letsuo 	https://soundcloud.com/letsuo	Pro Unlimited	1,760	1,411	37
Elephante 	https://soundcloud.com/iamtheelephante	Pro Unlimited	156K	98	59
Coust	https://soundcloud.com/coust	Basic	343	166	5
Roar 	https://soundcloud.com/roarrethy	Pro Unlimited	823	462	14
Jude Moore	https://soundcloud.com/judemoore	Basic	1,360	3	8
FlicFlac	https://soundcloud.com/flicflac	Basic	188K	969	34
MA259	https://soundcloud.com/ma259	Basic			
Turhan James 	https://soundcloud.com/turhanjames	Pro Unlimited	1,536	845	22
elijah who 	https://soundcloud.com/elijahwho	Pro Unlimited	114K	94	71
Richard Griffith 	https://soundcloud.com/richardgriffith	Pro Unlimited	1,780	171	28
nimino 	https://soundcloud.com/niminomusic	Pro Unlimited	9,585	404	26
shmoo.	https://soundcloud.com/elshmoo	Basic	613	711	21
Lost Frequencies	https://soundcloud.com/lo-freq-1	Basic	171K	8	405
heytheremylove.	https://soundcloud.com/htmlove	Basic	1,960	468	32
FilthyDrops	https://soundcloud.com/filthydrops	Basic	126K	31	33
Matoma 	https://soundcloud.com/matoma-official	Pro Unlimited	278K	243	135
adam syd	https://soundcloud.com/adamsyddall	Basic	1,165	109	10
cuco 	https://soundcloud.com/trappedindeathstar	Pro Unlimited	218K	53	82
Mark J	https://soundcloud.com/iammarkj	Basic	144	6	11
dvdkm	https://soundcloud.com/dvdkm-1	Basic	4,098	147	14
SLANDER 	https://soundcloud.com/slanderofficial	Pro Unlimited	362K	379	61
mayadel	https://soundcloud.com/mayadel	Basic	782	64	15
Drikaobsb	https://soundcloud.com/adrianodrikao	Basic	56	9	17
Great Good Fine Ok 	https://soundcloud.com/greatgoodfineok	Pro Unlimited	17.3K	0	58
Tommy Trash 	https://soundcloud.com/tommytrash	Pro Unlimited	292K	81	244
INSOMNIAC 	https://soundcloud.com/insomniacevents	Pro Unlimited	133K	1,093	1,599
hestia	https://soundcloud.com/he5t1a	Basic	288	19	19
DILLONFRANCIS 	https://soundcloud.com/dillonfrancis	Pro Unlimited	6.14M	454	251
Le Youth 	https://soundcloud.com/leyouth	Pro Unlimited	79.8K	42	93
Benno Blümel 	https://soundcloud.com/bennobluemel	Pro Unlimited	1,084	134	33
ollie holmes	https://soundcloud.com/ollieholmesdj	Basic	251	241	1
sampinkertonmusic	https://soundcloud.com/sampinkertonmusic	Basic	334	8	35
Lost Kings 	https://soundcloud.com/wearelostkings	Pro Unlimited	105K	245	119
bboy K	https://soundcloud.com/vu-lam-kiet	Basic	58	4	2
dybredly	https://soundcloud.com/dybredly	Basic	4,437	768	33
amphee 	https://soundcloud.com/amphee	Pro Unlimited	1,972	386	26
Pink Lemonade	https://soundcloud.com/pinklemonadeforever	Basic	435	315	15
Chillhop Music 	https://soundcloud.com/chillhopdotcom	Pro Unlimited	166K	979	541
drew	https://soundcloud.com/eatingreligion	Basic	297	14	9
bitbird 	https://soundcloud.com/bitbird	Pro Unlimited	211K	35	390
OZZIE 	https://soundcloud.com/ozziemusic	Pro	96.1K	209	39
TRU Concept 	https://soundcloud.com/tru-concept	Pro	25.8K	685	29
GRVDNCR 	https://soundcloud.com/grvdncr	Pro Unlimited	1,866	18	27
Medda 	https://soundcloud.com/imedda	Pro Unlimited	11.4K	114	40
SouLounge_Mid	https://soundcloud.com/soulounge_mid	Basic	624	984	19
josh pan 	https://soundcloud.com/joshpan	Pro Unlimited	122K	640	76
7evin7ins 	https://soundcloud.com/7evin7ins	Pro Unlimited	19.6K	5	14
EDEN 	https://soundcloud.com/iameden	Pro Unlimited	251K	99	49
Robin Schulz 	https://soundcloud.com/robin-schulz	Pro Unlimited	432K	762	222
Tommy Trash 	https://soundcloud.com/tommytrash	Pro Unlimited	292K	81	244
DILLONFRANCIS 	https://soundcloud.com/dillonfrancis	Pro Unlimited	6.14M	454	251
SOUND REMEDY 	https://soundcloud.com/soundremedy	Pro Unlimited	156K	0	406
100x100RAW	https://soundcloud.com/100x100raw	Basic	274	343	27
idealism 	https://soundcloud.com/idealismus	Pro	52.4K	451	22
domo	https://soundcloud.com/1207domo	Basic	2,215	30	10
chief. 	https://soundcloud.com/chiefslc	Pro Unlimited	7,957	276	39
Nettwerk Music Group 	https://soundcloud.com/nettwerkmusicgroup	Pro Unlimited	47K	68	3,046
anthony distefano	https://soundcloud.com/anthony-distefano	Basic	1,713	1,531	50
Tropix 	https://soundcloud.com/tropixofficial	Pro	28.9K	93	18
dvdkm	https://soundcloud.com/dvdkm-1	Basic	4,098	147	14
Chaouki Brahimi	https://soundcloud.com/chaabrahimi	Basic	247	109	3
RetroJapan 	https://soundcloud.com/retrojapan	Pro Unlimited	2,087	338	88
Big Beat Records 	https://soundcloud.com/wearebigbeat	Pro Unlimited	745K	250	859
Oliver~ 	https://soundcloud.com/oliverxfrancis420	Pro	64.7K	0	48
Melodic Deep 	https://soundcloud.com/melodicdeep	Pro Unlimited	46.5K	505	1,186
weirddough	https://soundcloud.com/weirddough	Basic	28K	1,696	78
Kyle Thornton & The Co.	https://soundcloud.com/ktandtheco	Basic	1,844	116	25
Fatima Yamaha	https://soundcloud.com/fatimayamaha	Basic	32.4K	0	65
Jawncarlo	https://soundcloud.com/jawncarlo	Basic	2,192	150	23
R3HAB 	https://soundcloud.com/r3hab	Pro Unlimited	3.88M	3	534
luv.ly 	https://soundcloud.com/lv-ly	Pro	19K	155	44
moah	https://soundcloud.com/moahlee	Basic	612	61	4
Deep Chills 	https://soundcloud.com/deep-chills	Pro Unlimited	93K	446	19
Quinn XCII	https://soundcloud.com/quinnxcii	Basic	101K	45	78
Gaullin 	https://soundcloud.com/gaullinmusic	Pro Unlimited	13.2K	19	28
Aruarian Music 	https://soundcloud.com/aruarianmusic	Pro Unlimited	8,269	518	31
&ME 	https://soundcloud.com/andmeandyou	Pro Unlimited	96.8K	34	97
burbank 	https://soundcloud.com/danielburbank	Pro Unlimited	23.7K	288	72
jonwirtzmusic	https://soundcloud.com/jonwirtzmusic	Basic	228	7	13
Guy Arthur 	https://soundcloud.com/guyarthurmusic	Pro	5,214	53	16
delgrosso 	https://soundcloud.com/delgrossomusic	Pro Unlimited	14.5K	2	7
Relax Music 	https://soundcloud.com/relaxmusic-3	Pro Unlimited	1,357	3	59
EDX 	https://soundcloud.com/edxmusic	Pro Unlimited	161K	21	679
Terror Jr 	https://soundcloud.com/terrorjr	Pro Unlimited	31.7K	1	56
Tenacity	https://soundcloud.com/user-382377670	Basic	138	6	7
MrCØ 	https://soundcloud.com/mrcomusic	Pro Unlimited	17.7K	420	23
Warriyo 	https://soundcloud.com/warriyo	Pro	6,737	115	24
Atlantic Records 	https://soundcloud.com/atlanticrecords	Pro Unlimited	362K	87	2,031
Michael Cieri 	https://soundcloud.com/cierim	Pro Unlimited	183	23	9
Disclosure 	https://soundcloud.com/disclosuremusic	Pro Unlimited	1.33M	803	153
halberd 	https://soundcloud.com/lilpolearm	Pro	11.3K	490	34
Michael Barone 	https://soundcloud.com/michaelbarone20	Pro Unlimited	1,647	106	33
Bass Boost Monkey	https://soundcloud.com/bassboostmonkey	Basic	177	23	15
Inner Wave 	https://soundcloud.com/innrwve	Pro	11.8K	84	113
SwaggySheep 101	https://soundcloud.com/swaggysheep-101	Basic	260	2	13
♔ Dank Trap ♔	https://soundcloud.com/dank-trap	Basic	917	62	7
Myla Andrews	https://soundcloud.com/mylaandrews	Basic	99	22	2
Nicolaas Black | Closer Orbits 	https://soundcloud.com/nicolaasblack	Pro Unlimited	1,896	1,997	80
Morgan Delattre	https://soundcloud.com/morgan-delattre-1	Basic	95	81	3
imsorrymylove	https://soundcloud.com/imsorrymylove	Basic	56	4	1
falls 	https://soundcloud.com/falls-2	Pro	25K	654	40
Denis Kalytovskyi	https://soundcloud.com/denis-kalytovskyi	Basic	1,313	0	31
Vitu	https://soundcloud.com/vitu-alexis	Basic	248	141	8
Valerio Risiglione	https://soundcloud.com/valeriorisiglione	Basic	226	49	4
Radio-Osi	https://soundcloud.com/radio-osi	Basic			
Atlantic Records 	https://soundcloud.com/atlanticrecords	Pro Unlimited	362K	87	2,031
gemineyes	https://soundcloud.com/gemineyes	Basic	13.9K	2	4
Eugeen 	https://soundcloud.com/eugeen	Pro	1,337	395	11
"Chance The Rapper"	https://soundcloud.com/chancetherapper	Basic	1.88M	14	113
JacM	https://soundcloud.com/jacm-1	Basic	10.2K	222	31
MJ.Trap Music	https://soundcloud.com/mj-trap-music	Basic	421	11	8
gemineyes	https://soundcloud.com/gemineyes	Basic	13.9K	2	4
Floreyyyy 	https://soundcloud.com/floreyyyy	Pro Unlimited	36.4K	95	71
Ashe 	https://soundcloud.com/ashe	Pro	22.4K	144	37
JLV.	https://soundcloud.com/jlvmusic	Basic	7,801	594	11
Mantraferson 	https://soundcloud.com/mantrafersonbeats	Pro Unlimited	131	45	39
Alex Heimann 	https://soundcloud.com/alexheimannmusic	Pro	6,025	164	12
⊃∪∩⪽5	https://soundcloud.com/dune5	Basic	884	389	32
ThomasMurphy16	https://soundcloud.com/thomasmurphy16	Basic	592	79	13
Kazaf_lau	https://soundcloud.com/kazaf_lau	Basic			
Tora 	https://soundcloud.com/toramusic	Pro Unlimited	32.3K	539	150
partyomo 	https://soundcloud.com/partyomo	Pro Unlimited			
cherrystoner	https://soundcloud.com/user-836438276	Basic	57	304	30
Ampoff	https://soundcloud.com/itsampoff	Basic	4,187	250	29
Stööki Sound	https://soundcloud.com/stookisound	Basic	108K	390	25
KDrew 	https://soundcloud.com/kdrewmusic	Pro Unlimited	136K	76	35
XO Collective 	https://soundcloud.com/xocollective	Pro Unlimited	94K	10	10
Hot Natured	https://soundcloud.com/hotnatured	Basic	338K	7	45
angelo_mikha	https://soundcloud.com/angelo-mikha	Basic	36.5K	213	36
Thissongissick.com 	https://soundcloud.com/nickraymondg	Pro Unlimited	773K	161	522
jhove 	https://soundcloud.com/jhovebeats	Pro	1,690	109	41
bangs.	https://soundcloud.com/dorego	Basic	1,545	38	19
Odd Mob 	https://soundcloud.com/oddmob	Pro Unlimited	45K	1,519	75
high eyes	https://soundcloud.com/hieyes	Basic	5,038	55	6
SSMUSICOFFICIAL	https://soundcloud.com/ssmusicofficial	Basic	25	0	22
mickeu.	https://soundcloud.com/mickeu-1	Basic	874	224	52
Young Chop 	https://soundcloud.com/youngchopbeatz	Pro Unlimited	68.4K	75	161
HimOverThere	https://soundcloud.com/lowkeycurator	Basic	836	1,345	13
EDX 	https://soundcloud.com/edxmusic	Pro Unlimited	161K	21	679
Trap Network	https://soundcloud.com/itstrapnetwork	Basic	54.1K	661	39
Jade	https://soundcloud.com/jadkim	Basic	2,135	133	16
5HBR	https://soundcloud.com/5hbr	Basic	4,275	3	21
Aira	https://soundcloud.com/airasc	Basic	2,936	25	16
Noize 	https://soundcloud.com/yungnoize	Pro Unlimited	18.7K	743	54
Module Module	https://soundcloud.com/module-module	Basic	6,627	382	28
Nicolaas Black | Closer Orbits 	https://soundcloud.com/nicolaasblack	Pro Unlimited	1,896	1,997	80
Biggie Babylon 	https://soundcloud.com/biggiebabylon	Pro	1,477	29	46
Chris Madem	https://soundcloud.com/x-m-d	Basic	5,228	406	59
Amarante :)	https://soundcloud.com/amarantemusic	Basic	33.8K	111	104
XYXXXYYYXXX	https://soundcloud.com/dw7485	Basic	420	50	50
AaronSu	https://soundcloud.com/aaronsu	Basic	46	13	1
Roy Woods 	https://soundcloud.com/roywoodsofficial	Pro Unlimited	289K	15	88
Eroscores	https://soundcloud.com/edmaniak100	Basic	313	56	35
lagendaduprince 	https://soundcloud.com/lagendaduprince	Pro Unlimited	3,734	840	49
Drew Maha 	https://soundcloud.com/drew-maha	Pro Unlimited	554	1,305	2
Earth 	https://soundcloud.com/galactic-earth	Pro Unlimited	329K	3	643
OhFancy	https://soundcloud.com/oh-fancy	Basic	866	1,782	27
IZE! 	https://soundcloud.com/izemakesbeats	Pro Unlimited	930	1,248	35
Medhat Saleh	https://soundcloud.com/medhat-saleh	Basic	237	3	4
samblacky 	https://soundcloud.com/samblacky	Pro Unlimited	7,605	96	14
simon eng 	https://soundcloud.com/iamsimoneng	Pro Unlimited	10.2K	86	6
!K7 Records	https://soundcloud.com/k7-records	Basic	75.7K	112	256
Unlike Pluto 	https://soundcloud.com/unlikepluto	Pro Unlimited	120K	9	121
Mello Mike	https://soundcloud.com/xxmello_mikexx	Basic	45	1	46
